                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    294,                0.32298,                0.18979,                      0,                0.23797,                 0.8008,                 0.9998,                      1,                  0.995,                0.95937,                 0.9998,                      1,                  0.995,                0.98836,                0.33974,                0.14349,                      0,                0.17018,                0.79117,              0.0041986,              0.0041986,              0.0041986
                    295,                 0.3266,                0.18097,                      0,                0.24079,                0.80699,                0.99979,                      1,                  0.995,                0.96071,                0.99979,                      1,                  0.995,                0.98837,                0.34027,                0.14292,                      0,                 0.1708,                 0.7912,              0.0041788,              0.0041788,              0.0041788
                    296,                0.32096,                0.19978,                      0,                0.24128,                0.80628,                0.99979,                      1,                  0.995,                0.96014,                0.99979,                      1,                  0.995,                 0.9885,                0.34077,                0.14224,                      0,                0.17265,                 0.7913,               0.004159,               0.004159,               0.004159
                    297,                0.32269,                0.20334,                      0,                0.23895,                0.80345,                0.99979,                      1,                  0.995,                0.96036,                0.99979,                      1,                  0.995,                0.98921,                0.33937,                0.14156,                      0,                0.17194,                0.79123,              0.0041392,              0.0041392,              0.0041392
                    298,                0.31111,                0.19809,                      0,                0.23399,                0.80316,                0.99979,                      1,                  0.995,                0.95937,                0.99979,                      1,                  0.995,                 0.9892,                0.33863,                0.14087,                      0,                0.17092,                 0.7905,              0.0041194,              0.0041194,              0.0041194
                    299,                0.33184,                0.19926,                      0,                0.24611,                0.81058,                0.99979,                      1,                  0.995,                0.96023,                0.99979,                      1,                  0.995,                0.98919,                0.33809,                0.14037,                      0,                0.17123,                0.78994,              0.0040996,              0.0040996,              0.0040996
                    300,                0.32099,                0.19116,                      0,                0.23981,                0.80772,                0.99979,                      1,                  0.995,                0.96027,                0.99979,                      1,                  0.995,                0.98941,                 0.3379,                0.13994,                      0,                0.17033,                0.78986,              0.0040798,              0.0040798,              0.0040798
                    301,                 0.3195,                0.19246,                      0,                 0.2387,                0.80626,                0.99979,                      1,                  0.995,                0.95957,                0.99979,                      1,                  0.995,                 0.9894,                0.33713,                0.13931,                      0,                0.17095,                0.78957,                0.00406,                0.00406,                0.00406
                    302,                0.32793,                0.19314,                      0,                 0.2422,                0.81085,                0.99979,                      1,                  0.995,                0.96015,                0.99979,                      1,                  0.995,                0.98895,                0.33689,                 0.1389,                      0,                0.16996,                0.78915,              0.0040402,              0.0040402,              0.0040402
                    303,                 0.3106,                0.18197,                      0,                0.23265,                0.80276,                 0.9998,                      1,                  0.995,                0.96142,                 0.9998,                      1,                  0.995,                0.98892,                 0.3378,                0.13893,                      0,                0.16678,                0.78926,              0.0040204,              0.0040204,              0.0040204
                    304,                0.32225,                0.19625,                      0,                0.23885,                0.80271,                0.99979,                      1,                  0.995,                0.96169,                0.99979,                      1,                  0.995,                0.98935,                0.33705,                0.13887,                      0,                0.17075,                0.78926,              0.0040006,              0.0040006,              0.0040006
                    305,                0.31938,                0.18623,                      0,                0.23611,                0.80829,                0.99979,                      1,                  0.995,                0.95999,                0.99979,                      1,                  0.995,                0.98934,                 0.3379,                0.13854,                      0,                0.16816,                 0.7895,              0.0039808,              0.0039808,              0.0039808
                    306,                0.31692,                0.20017,                      0,                0.23535,                0.80483,                0.99979,                      1,                  0.995,                0.96076,                0.99979,                      1,                  0.995,                0.98911,                0.33652,                 0.1379,                      0,                 0.1684,                0.78866,               0.003961,               0.003961,               0.003961
                    307,                0.31683,                0.19126,                      0,                0.23297,                0.80386,                0.99979,                      1,                  0.995,                0.96124,                0.99979,                      1,                  0.995,                0.98939,                0.33713,                0.13717,                      0,                0.16829,                0.78831,              0.0039412,              0.0039412,              0.0039412
                    308,                0.31614,                0.19201,                      0,                0.23707,                0.80792,                0.99979,                      1,                  0.995,                0.95999,                0.99979,                      1,                  0.995,                0.98941,                0.33616,                0.13763,                      0,                0.17002,                0.78814,              0.0039214,              0.0039214,              0.0039214
                    309,                0.32053,                0.18584,                      0,                0.23531,                 0.8091,                 0.9998,                      1,                  0.995,                0.95878,                 0.9998,                      1,                  0.995,                0.98944,                0.33703,                0.13765,                      0,                0.16962,                0.78813,              0.0039016,              0.0039016,              0.0039016
                    310,                0.31151,                0.17969,                      0,                0.23085,                0.80471,                 0.9998,                      1,                  0.995,                0.95956,                 0.9998,                      1,                  0.995,                0.98962,                0.33739,                0.13712,                      0,                0.17032,                0.78834,              0.0038818,              0.0038818,              0.0038818
                    311,                0.31125,                0.18189,                      0,                0.23445,                0.80821,                 0.9998,                      1,                  0.995,                0.96065,                 0.9998,                      1,                  0.995,                0.98942,                0.33732,                0.13689,                      0,                 0.1712,                0.78819,               0.003862,               0.003862,               0.003862
                    312,                0.31594,                0.17778,                      0,                0.23458,                0.79956,                 0.9998,                      1,                  0.995,                0.95904,                 0.9998,                      1,                  0.995,                 0.9892,                0.33632,                0.13657,                      0,                0.17082,                0.78815,              0.0038422,              0.0038422,              0.0038422
                    313,                0.30879,                0.17481,                      0,                0.22993,                0.80168,                 0.9998,                      1,                  0.995,                0.95742,                 0.9998,                      1,                  0.995,                0.98969,                 0.3354,                0.13624,                      0,                0.17031,                0.78785,              0.0038224,              0.0038224,              0.0038224
                    314,                0.31375,                0.18534,                      0,                0.23506,                 0.8053,                 0.9998,                      1,                  0.995,                0.95735,                 0.9998,                      1,                  0.995,                0.98906,                0.33478,                 0.1359,                      0,                 0.1705,                0.78788,              0.0038026,              0.0038026,              0.0038026
                    315,                0.31307,                0.18199,                      0,                0.22954,                0.80804,                 0.9998,                      1,                  0.995,                0.95708,                 0.9998,                      1,                  0.995,                 0.9893,                0.33461,                0.13518,                      0,                 0.1708,                0.78796,              0.0037828,              0.0037828,              0.0037828
                    316,                0.31003,                 0.1871,                      0,                0.22904,                 0.8024,                 0.9998,                      1,                  0.995,                0.95803,                 0.9998,                      1,                  0.995,                 0.9895,                0.33417,                0.13485,                      0,                0.17185,                0.78781,               0.003763,               0.003763,               0.003763
                    317,                0.31343,                0.17465,                      0,                0.23263,                0.80665,                0.99979,                      1,                  0.995,                0.95813,                0.99979,                      1,                  0.995,                0.98925,                0.33307,                0.13465,                      0,                0.17054,                0.78776,              0.0037432,              0.0037432,              0.0037432
                    318,                0.31183,                0.18707,                      0,                0.23323,                0.80375,                0.99979,                      1,                  0.995,                0.95848,                0.99979,                      1,                  0.995,                0.98925,                0.33219,                0.13447,                      0,                0.17079,                0.78762,              0.0037234,              0.0037234,              0.0037234
                    319,                0.31169,                0.19002,                      0,                0.23155,                0.80505,                0.99979,                      1,                  0.995,                0.96018,                0.99979,                      1,                  0.995,                0.98923,                0.33209,                0.13425,                      0,                0.17084,                0.78743,              0.0037036,              0.0037036,              0.0037036
                    320,                0.30896,                0.16881,                      0,                0.22906,                0.80211,                0.99979,                      1,                  0.995,                0.95871,                0.99979,                      1,                  0.995,                0.98906,                0.33211,                0.13393,                      0,                0.16955,                0.78719,              0.0036838,              0.0036838,              0.0036838
                    321,                0.31099,                0.18685,                      0,                0.22986,                0.80648,                 0.9998,                      1,                  0.995,                0.95713,                 0.9998,                      1,                  0.995,                0.98953,                0.33285,                0.13379,                      0,                0.17135,                0.78707,               0.003664,               0.003664,               0.003664
                    322,                0.30964,                0.18604,                      0,                0.22864,                  0.804,                 0.9998,                      1,                  0.995,                0.95646,                 0.9998,                      1,                  0.995,                0.98973,                0.33212,                0.13373,                      0,                0.16954,                0.78708,              0.0036442,              0.0036442,              0.0036442
                    323,                0.30297,                0.18436,                      0,                0.22916,                0.80314,                 0.9998,                      1,                  0.995,                0.95588,                 0.9998,                      1,                  0.995,                0.98935,                0.33302,                0.13351,                      0,                0.17052,                0.78702,              0.0036244,              0.0036244,              0.0036244
                    324,                0.30747,                0.18755,                      0,                0.23091,                0.80254,                0.99979,                      1,                  0.995,                0.95638,                0.99979,                      1,                  0.995,                0.98939,                 0.3325,                0.13337,                      0,                0.16976,                0.78677,              0.0036046,              0.0036046,              0.0036046
                    325,                0.31198,                0.17248,                      0,                0.22975,                0.80421,                0.99979,                      1,                  0.995,                0.95663,                0.99979,                      1,                  0.995,                0.98942,                0.33249,                0.13342,                      0,                 0.1696,                0.78677,              0.0035848,              0.0035848,              0.0035848
                    326,                0.30103,                 0.1686,                      0,                0.22581,                0.79941,                0.99979,                      1,                  0.995,                0.95765,                0.99979,                      1,                  0.995,                0.98971,                0.33258,                0.13349,                      0,                0.16898,                0.78685,               0.003565,               0.003565,               0.003565
                    327,                0.30271,                0.16792,                      0,                0.22518,                0.80288,                0.99979,                      1,                  0.995,                0.95871,                0.99979,                      1,                  0.995,                0.99026,                  0.332,                0.13238,                      0,                0.16721,                0.78628,              0.0035452,              0.0035452,              0.0035452
                    328,                0.30905,                0.17058,                      0,                0.23105,                0.80417,                0.99979,                      1,                  0.995,                 0.9592,                0.99979,                      1,                  0.995,                0.99001,                0.33238,                0.13227,                      0,                0.16884,                0.78625,              0.0035254,              0.0035254,              0.0035254
                    329,                 0.3004,                0.17816,                      0,                0.22726,                0.80663,                0.99979,                      1,                  0.995,                0.96018,                0.99979,                      1,                  0.995,                0.99031,                 0.3325,                0.13214,                      0,                0.16821,                 0.7862,              0.0035056,              0.0035056,              0.0035056
                    330,                0.30353,                0.17526,                      0,                0.22624,                0.80138,                0.99979,                      1,                  0.995,                0.96046,                0.99979,                      1,                  0.995,                0.99033,                 0.3323,                0.13213,                      0,                0.16771,                0.78629,              0.0034858,              0.0034858,              0.0034858
                    331,                 0.3003,                0.17203,                      0,                0.22563,                0.80505,                0.99979,                      1,                  0.995,                0.95951,                0.99979,                      1,                  0.995,                 0.9903,                0.33189,                0.13179,                      0,                0.16596,                0.78628,               0.003466,               0.003466,               0.003466
                    332,                 0.2987,                0.16638,                      0,                0.22716,                0.80378,                0.99979,                      1,                  0.995,                 0.9614,                0.99979,                      1,                  0.995,                0.99062,                0.33125,                0.13193,                      0,                 0.1653,                0.78618,              0.0034462,              0.0034462,              0.0034462
                    333,                0.29985,                0.16585,                      0,                0.22493,                0.80164,                 0.9998,                      1,                  0.995,                0.96079,                 0.9998,                      1,                  0.995,                 0.9906,                0.33052,                0.13169,                      0,                 0.1648,                0.78625,              0.0034264,              0.0034264,              0.0034264
                    334,                0.30863,                0.17243,                      0,                0.23095,                0.80358,                 0.9998,                      1,                  0.995,                0.96021,                 0.9998,                      1,                  0.995,                0.99007,                0.33041,                0.13167,                      0,                0.16505,                0.78634,              0.0034066,              0.0034066,              0.0034066
                    335,                0.29849,                0.17022,                      0,                0.22445,                0.80226,                 0.9998,                      1,                  0.995,                0.96022,                 0.9998,                      1,                  0.995,                0.99009,                0.33082,                0.13164,                      0,                0.16515,                0.78631,              0.0033868,              0.0033868,              0.0033868
                    336,                0.30294,                 0.1757,                      0,                0.22616,                0.80919,                 0.9998,                      1,                  0.995,                 0.9607,                 0.9998,                      1,                  0.995,                 0.9901,                0.33111,                0.13131,                      0,                0.16557,                0.78625,               0.003367,               0.003367,               0.003367
                    337,                0.30571,                0.17754,                      0,                0.22833,                0.80522,                 0.9998,                      1,                  0.995,                0.96026,                 0.9998,                      1,                  0.995,                0.98975,                0.33122,                0.13142,                      0,                0.16658,                0.78645,              0.0033472,              0.0033472,              0.0033472
                    338,                0.30467,                0.18517,                      0,                0.22628,                0.80574,                 0.9998,                      1,                  0.995,                0.95997,                 0.9998,                      1,                  0.995,                0.98976,                0.33225,                0.13153,                      0,                0.16401,                0.78669,              0.0033274,              0.0033274,              0.0033274
                    339,                0.30319,                0.18261,                      0,                0.22384,                0.80557,                 0.9998,                      1,                  0.995,                0.95896,                 0.9998,                      1,                  0.995,                0.98948,                0.33268,                0.13135,                      0,                0.16685,                0.78678,              0.0033076,              0.0033076,              0.0033076
                    340,                0.29611,                0.16048,                      0,                0.22293,                 0.7996,                 0.9998,                      1,                  0.995,                0.95946,                 0.9998,                      1,                  0.995,                0.98952,                0.33261,                0.13147,                      0,                0.16565,                0.78708,              0.0032878,              0.0032878,              0.0032878
                    341,                0.29635,                0.16592,                      0,                0.22328,                0.80249,                 0.9998,                      1,                  0.995,                0.95909,                 0.9998,                      1,                  0.995,                0.98974,                0.33219,                0.13145,                      0,                0.16581,                0.78725,               0.003268,               0.003268,               0.003268
                    342,                0.29395,                0.16482,                      0,                0.22192,                 0.8001,                 0.9998,                      1,                  0.995,                0.95954,                 0.9998,                      1,                  0.995,                0.98954,                0.33221,                 0.1315,                      0,                0.16577,                0.78742,              0.0032482,              0.0032482,              0.0032482
                    343,                0.29548,                0.16114,                      0,                0.21965,                0.79987,                 0.9998,                      1,                  0.995,                0.95936,                 0.9998,                      1,                  0.995,                0.98973,                0.33241,                0.13152,                      0,                0.16505,                0.78745,              0.0032284,              0.0032284,              0.0032284
                    344,                0.29569,                0.16612,                      0,                 0.2207,                0.80108,                 0.9998,                      1,                  0.995,                0.95884,                 0.9998,                      1,                  0.995,                 0.9895,                0.33187,                0.13161,                      0,                0.16543,                0.78718,              0.0032086,              0.0032086,              0.0032086
                    345,                 0.2977,                 0.1768,                      0,                 0.2249,                0.80075,                 0.9998,                      1,                  0.995,                0.95924,                 0.9998,                      1,                  0.995,                0.98947,                0.33203,                0.13149,                      0,                0.16514,                0.78707,              0.0031888,              0.0031888,              0.0031888
                    346,                0.29334,                0.16655,                      0,                0.22227,                0.80265,                 0.9998,                      1,                  0.995,                0.95986,                 0.9998,                      1,                  0.995,                0.98949,                0.33195,                0.13189,                      0,                0.16401,                0.78718,               0.003169,               0.003169,               0.003169
                    347,                0.29959,                0.16688,                      0,                0.22323,                0.80188,                 0.9998,                      1,                  0.995,                0.95974,                 0.9998,                      1,                  0.995,                0.98948,                0.33198,                0.13179,                      0,                0.16422,                0.78743,              0.0031492,              0.0031492,              0.0031492
                    348,                0.29193,                0.16376,                      0,                0.21727,                0.79986,                 0.9998,                      1,                  0.995,                 0.9594,                 0.9998,                      1,                  0.995,                0.98943,                0.33192,                0.13182,                      0,                 0.1651,                0.78764,              0.0031294,              0.0031294,              0.0031294
                    349,                0.29956,                0.17173,                      0,                0.22653,                 0.8063,                 0.9998,                      1,                  0.995,                0.95928,                 0.9998,                      1,                  0.995,                0.98967,                0.33212,                0.13172,                      0,                0.16501,                0.78776,              0.0031096,              0.0031096,              0.0031096
                    350,                0.29367,                 0.1677,                      0,                0.22333,                0.80211,                 0.9998,                      1,                  0.995,                0.95942,                 0.9998,                      1,                  0.995,                0.98942,                0.33218,                0.13182,                      0,                0.16485,                0.78801,              0.0030898,              0.0030898,              0.0030898
                    351,                0.29121,                 0.1602,                      0,                0.21729,                0.80051,                 0.9998,                      1,                  0.995,                0.95888,                 0.9998,                      1,                  0.995,                0.98943,                0.33195,                0.13188,                      0,                0.16447,                0.78797,                0.00307,                0.00307,                0.00307
                    352,                0.29106,                0.16865,                      0,                0.21686,                0.80196,                 0.9998,                      1,                  0.995,                0.95869,                 0.9998,                      1,                  0.995,                0.98946,                0.33322,                0.13185,                      0,                0.16677,                0.78794,              0.0030502,              0.0030502,              0.0030502
                    353,                0.29349,                0.16296,                      0,                0.21694,                 0.8042,                 0.9998,                      1,                  0.995,                0.95829,                 0.9998,                      1,                  0.995,                0.98945,                0.33322,                0.13187,                      0,                0.16579,                0.78782,              0.0030304,              0.0030304,              0.0030304
                    354,                0.29989,                0.17394,                      0,                 0.2197,                0.80494,                 0.9998,                      1,                  0.995,                0.95829,                 0.9998,                      1,                  0.995,                0.98946,                0.33316,                0.13152,                      0,                0.16623,                0.78728,              0.0030106,              0.0030106,              0.0030106
                    355,                 0.2878,                 0.1584,                      0,                0.21766,                0.80142,                 0.9998,                      1,                  0.995,                0.95981,                 0.9998,                      1,                  0.995,                0.98943,                0.33264,                0.13161,                      0,                0.16559,                 0.7873,              0.0029908,              0.0029908,              0.0029908
                    356,                0.28484,                0.15576,                      0,                0.21511,                0.80066,                 0.9998,                      1,                  0.995,                0.95936,                 0.9998,                      1,                  0.995,                 0.9894,                0.33253,                0.13151,                      0,                0.16543,                0.78729,               0.002971,               0.002971,               0.002971
                    357,                0.28175,                0.15696,                      0,                0.21355,                0.79735,                 0.9998,                      1,                  0.995,                0.95934,                 0.9998,                      1,                  0.995,                0.98961,                0.33234,                0.13134,                      0,                0.16659,                0.78731,              0.0029512,              0.0029512,              0.0029512
                    358,                0.29625,                0.16605,                      0,                0.22433,                0.80544,                 0.9998,                      1,                  0.995,                0.95909,                 0.9998,                      1,                  0.995,                0.98938,                0.33193,                0.13116,                      0,                0.16575,                0.78726,              0.0029314,              0.0029314,              0.0029314
                    359,                0.28321,                0.15767,                      0,                0.21089,                0.79798,                 0.9998,                      1,                  0.995,                0.95917,                 0.9998,                      1,                  0.995,                 0.9894,                0.33161,                0.13093,                      0,                0.16567,                0.78718,              0.0029116,              0.0029116,              0.0029116
                    360,                0.28718,                0.16888,                      0,                0.21557,                0.80057,                 0.9998,                      1,                  0.995,                0.95878,                 0.9998,                      1,                  0.995,                0.98941,                0.33153,                0.13092,                      0,                 0.1657,                0.78707,              0.0028918,              0.0028918,              0.0028918
                    361,                0.28077,                0.15436,                      0,                0.21272,                0.80098,                 0.9998,                      1,                  0.995,                0.95872,                 0.9998,                      1,                  0.995,                0.98938,                0.33199,                0.13093,                      0,                0.16503,                0.78709,               0.002872,               0.002872,               0.002872
                    362,                0.28284,                0.15305,                      0,                0.21355,                0.80143,                 0.9998,                      1,                  0.995,                0.95838,                 0.9998,                      1,                  0.995,                0.98957,                0.33182,                0.13021,                      0,                0.16546,                0.78678,              0.0028522,              0.0028522,              0.0028522
                    363,                  0.285,                 0.1681,                      0,                 0.2151,                0.79835,                 0.9998,                      1,                  0.995,                0.95934,                 0.9998,                      1,                  0.995,                0.98956,                0.33191,                0.13008,                      0,                0.16419,                0.78663,              0.0028324,              0.0028324,              0.0028324
                    364,                0.28395,                0.15405,                      0,                0.21195,                0.79868,                 0.9998,                      1,                  0.995,                0.95965,                 0.9998,                      1,                  0.995,                 0.9896,                0.33094,                0.12997,                      0,                0.16309,                0.78652,              0.0028126,              0.0028126,              0.0028126
                    365,                0.29547,                0.16245,                      0,                0.22279,                0.80339,                 0.9998,                      1,                  0.995,                0.95986,                 0.9998,                      1,                  0.995,                0.98939,                0.33015,                0.12988,                      0,                0.16381,                0.78649,              0.0027928,              0.0027928,              0.0027928
                    366,                0.28269,                0.15531,                      0,                0.21143,                0.79967,                 0.9998,                      1,                  0.995,                0.96025,                 0.9998,                      1,                  0.995,                0.98961,                0.33086,                0.12981,                      0,                0.16481,                0.78637,               0.002773,               0.002773,               0.002773
                    367,                0.28294,                0.15254,                      0,                0.21271,                0.79833,                 0.9998,                      1,                  0.995,                0.95985,                 0.9998,                      1,                  0.995,                0.98961,                0.33045,                0.12961,                      0,                0.16377,                0.78633,              0.0027532,              0.0027532,              0.0027532
                    368,                0.28596,                0.15645,                      0,                0.21694,                 0.7993,                 0.9998,                      1,                  0.995,                0.95943,                 0.9998,                      1,                  0.995,                0.98941,                0.33048,                0.12944,                      0,                0.16296,                0.78618,              0.0027334,              0.0027334,              0.0027334
                    369,                0.27664,                 0.1498,                      0,                0.20968,                0.79508,                 0.9998,                      1,                  0.995,                  0.959,                 0.9998,                      1,                  0.995,                0.98956,                0.32983,                0.12939,                      0,                  0.162,                0.78607,              0.0027136,              0.0027136,              0.0027136
                    370,                0.28051,                0.14475,                      0,                0.21225,                0.79853,                 0.9998,                      1,                  0.995,                0.95862,                 0.9998,                      1,                  0.995,                0.98985,                0.33026,                0.12921,                      0,                0.16195,                  0.786,              0.0026938,              0.0026938,              0.0026938
                    371,                0.27751,                0.14422,                      0,                0.20799,                0.79444,                 0.9998,                      1,                  0.995,                0.95934,                 0.9998,                      1,                  0.995,                0.99022,                0.32955,                0.12922,                      0,                0.16202,                0.78585,               0.002674,               0.002674,               0.002674
                    372,                0.27876,                 0.1473,                      0,                0.20878,                0.79444,                 0.9998,                      1,                  0.995,                0.95879,                 0.9998,                      1,                  0.995,                0.99022,                0.32955,                0.12919,                      0,                0.16194,                0.78572,              0.0026542,              0.0026542,              0.0026542
                    373,                0.27763,                 0.1472,                      0,                0.20745,                0.79845,                 0.9998,                      1,                  0.995,                0.95882,                 0.9998,                      1,                  0.995,                 0.9902,                0.32959,                0.12918,                      0,                0.16273,                0.78571,              0.0026344,              0.0026344,              0.0026344
                    374,                0.28155,                0.15156,                      0,                0.21072,                0.80177,                 0.9998,                      1,                  0.995,                0.95948,                 0.9998,                      1,                  0.995,                0.99018,                0.32961,                 0.1294,                      0,                0.16116,                0.78594,              0.0026146,              0.0026146,              0.0026146
                    375,                0.28358,                0.15206,                      0,                 0.2105,                0.80073,                 0.9998,                      1,                  0.995,                0.95897,                 0.9998,                      1,                  0.995,                0.99019,                0.32884,                0.12945,                      0,                0.16051,                0.78593,              0.0025948,              0.0025948,              0.0025948
                    376,                0.28085,                0.15773,                      0,                0.21108,                0.79944,                 0.9998,                      1,                  0.995,                0.95964,                 0.9998,                      1,                  0.995,                0.99048,                0.32923,                0.12949,                      0,                0.16171,                0.78585,               0.002575,               0.002575,               0.002575
                    377,                0.27323,                0.15335,                      0,                0.20612,                0.79692,                 0.9998,                      1,                  0.995,                 0.9592,                 0.9998,                      1,                  0.995,                0.99044,                0.32935,                0.12947,                      0,                0.16181,                0.78579,              0.0025552,              0.0025552,              0.0025552
                    378,                0.28277,                0.15342,                      0,                 0.2131,                0.80228,                 0.9998,                      1,                  0.995,                0.95963,                 0.9998,                      1,                  0.995,                0.99039,                 0.3295,                 0.1295,                      0,                0.16213,                0.78584,              0.0025354,              0.0025354,              0.0025354
                    379,                0.27625,                0.14591,                      0,                0.21174,                0.79969,                 0.9998,                      1,                  0.995,                0.95865,                 0.9998,                      1,                  0.995,                0.99044,                 0.3294,                0.12977,                      0,                0.16137,                0.78612,              0.0025156,              0.0025156,              0.0025156
